keyword,category,title,price,extracted_price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail,installment_price,installment_months,currency
Motorola,mobile,Motorola Moto G 5G 2024,$46.64,46.64,46.64,3.9,2800.0,Walmart - B2B MOBILE,22,Free delivery,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:1316525159498704854,productid:2881608249226343526,headlineOfferDocid:8946631449433943307,imageDocid:1880618510675258240,rds:PC_7513639985055019931|PROD_PC_7513639985055019931,gpcid:7513639985055019931,mid:576462828007088352,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQlAhsM5opuLivY0Pij-RfE5e5NJBTJl-VmxNVu5g5q46OBpm2KlOObpxhpe-phddCzyW4Aiyz_Ia-N1LIqe8ypvR9AT7kVrw,,,USD
Motorola,mobile,Motorola Moto G Stylus 2026,$499.99,499.99,499.99,5.0,1.0,Best Buy,23,Free delivery by Mon,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:10437728525181303209,productid:10424998619633753594,headlineOfferDocid:3490307010169390418,imageDocid:4276708984568877750,rds:PC_5902192194297956019|PROD_PC_5902192194297956019,gpcid:5902192194297956019,mid:576462888991658446,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT5W50roevWEz_O7ostvDYpae0V_r68oCGE159joOCZsHLwp2ifVxSiaEY3A_SOhIzV593SndAVd7Kr7jEln7DTDWYAqGY0I9k--lB7gqUH7EsUT3w2PgtR,,,USD
Motorola,mobile,Motorola Moto G Power 5G 2024 Prepaid Phone,$4.72/mo,4.72,4.72,3.5,40.0,Verizon,24,Free delivery,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:12656911123428237362,productid:12025289988336195416,headlineOfferDocid:15865073074533706366,imageDocid:15789017944781791259,rds:PC_7124281211428237911|PROD_PC_7124281211428237911,gpcid:7124281211428237911,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRn1Vpvadh9T0oydUDr4iJl2o2TXoBuH6pHh4fFa5Dnhwk6IFZpb8zG-ZLgdE3UGBKoFfvHlGTwjpv7ZBn_KDbMuMQE2TlJ4A,4.72,36.0,USD
Motorola,mobile,Motorola razr - 2025 256GB Spring Bud - Available With Cricket Wireless Plan,$149.99,149.99,149.99,4.0,383.0,Cricket Wireless,25,Free delivery,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=productid:13199652586802720539,headlineOfferDocid:13199652586802720539,imageDocid:8479770041992604479,rds:PC_5308374268804883473|PROD_PC_5308374268804883473,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRnJjdzRCMuRFKqShRRLse4DMFMTkXxWnZdRmIdhldIYX9H84SvO2q_kILVYRtA4_VdzWPg5ntEhplNIsCDh8--lQVLn8HOVDAXKV-1ASix2QPXxPd1jlmb,,,USD
Motorola,mobile,Motorola Moto G Power 5G,$99.88,99.88,99.88,3.2,901.0,Walmart,26,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:10791759722389052341,productid:16485797394816916722,headlineOfferDocid:423260157565499471,imageDocid:15391536672349658400,rds:PC_7172346223386841611|PROD_PC_7172346223386841611,gpcid:7172346223386841611,mid:576462550675089958,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTn0UUcMD98ghiaPuc6r8ySkl1VhzB7Id4gpiHNekY51Uxl1rTBResNEQ99JPO7mOb3ew6DWqAbziNDY4mP33VLIapbzsut7Oae1ReN9rYH50_rnJFmPn11,,,USD
Motorola,mobile,Moto G Stylus Motorola,$159.99,159.99,159.99,4.2,1700.0,Best Buy,27,,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:6171577338550485677,productid:8604304750942651315,headlineOfferDocid:10619749861192508672,imageDocid:7040961761822883637,rds:PC_8434251766564161125|PROD_PC_8434251766564161125,gpcid:8434251766564161125,mid:576462555683658886,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRwaLo5fSKFaK36KhHh3usYKAO4rAwkg6TrKYH313cX_p359KUux0LsuHb-TjXZg1jahOYqtiFy_x-lpvcUWtg7mzmrMLv5w5QvmjmdZ1shM2rRofpBmUUZcw,,,USD
Motorola,mobile,Consumer Cellular Moto G 5G 128GB Gray,$169.99,169.99,169.99,4.3,33.0,Target,28,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:6632092325971272827,productid:5171480019265248281,headlineOfferDocid:1256558904038073842,imageDocid:7450881276751337919,rds:PC_10442482697160658629|PROD_PC_10442482697160658629,gpcid:10442482697160658629,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTefs877hFJIh37VG6odVpjVmapfEaaa9H9TGYIXfO-JnPHUnFjcN_vcbzqcL2tPRVT4fozzbpRZuioONNsLlekN9Ipx69x,,,USD
Motorola,mobile,Motorola Moto E20 6.5 Dual SIM,$12.00,12.0,12.0,4.4,2700.0,ravir.de,29,,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:17808098648296305242,productid:16393916936547626832,headlineOfferDocid:11262774209176175964,imageDocid:15242318439944646564,rds:PC_3097721817950113019|PROD_PC_3097721817950113019,gpcid:3097721817950113019,mid:576462656035075552,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQIomUfGQj3TJnG8b8y64e4waZSHv3ciB0wRviGEzSccorOlh0wmJLthwTfRTsDdLi2o3XahDgkBRTRxV0d1CTq8SBaejLakQ,,,USD
Motorola,mobile,Moto E Motorola,$89.98,89.98,89.98,4.0,1200.0,Walmart - ML Tech Store,30,,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:8425199216350356625,productid:16045733330641091109,headlineOfferDocid:7283911641121872441,imageDocid:1431634353678729610,rds:PC_15630321065037373201|PROD_PC_15630321065037373201,gpcid:15630321065037373201,mid:576462890278600689,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRcGInaUg6EyZ6qvj9h5ZPOv9kK7TglGyR2NgqJ8JTxDadLYnNRgVpoJ8-oA5G5eQK66aE7l96yLyCM-gyYPIH3OoHUg2j0,,,USD
Motorola,mobile,Motorola Moto G Play,$119.00,119.0,119.0,3.7,3300.0,Best Buy,31,,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:10064001721983786341,productid:11409862899335243118,headlineOfferDocid:17157852005525846177,imageDocid:13716209170311909902,rds:PC_5618553093737121452|PROD_PC_5618553093737121452,gpcid:5618553093737121452,mid:576462827440715268,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRg3aqEM4IJNOAe5j7AUG7RCSjgorTHz4mJRzweJ7UdHJk1ItIGs3IE2TC30y6OqakqOADO-j2jEms3QjvaaX45k4ejC7-L3lZhvsqSWs4,,,USD
Motorola,mobile,Motorola Edge 50 Pro 5G,$462.99,462.99,462.99,4.5,1100.0,ElectronicsForce.com,32,Free delivery by Tue,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:16835958491166601507,productid:6010768177937418367,headlineOfferDocid:11821330903350218544,imageDocid:3984120859345430174,rds:PC_18098994143561565699|PROD_PC_18098994143561565699,gpcid:18098994143561565699,mid:576462852749623984,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRQXYXSe_h-GlMui57iQ4APhmXb_OLmGvGCp18GebWeUh8G2xJbU5gxvSgS5wjV4Kke8cvB0evQ07JIj_zu2M44EwoO-01XvdODjfoyqAaJM2uxK_mPRWe6,,,USD
Motorola,mobile,Motorola Moto G86 Power 5G,$299.00,299.0,299.0,4.8,2000.0,Walmart - Omega Distributions FLORIDA,33,Free delivery,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:1650501423380690523,productid:14666361125342858245,headlineOfferDocid:5963778797267850401,imageDocid:12127300988723155378,rds:PC_10070241047954077575|PROD_PC_10070241047954077575,gpcid:10070241047954077575,mid:576462845701307090,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTRU-hZETFpxByU_3tdWAGiE1vgpUOLyawgjOkQ1K8aJtlAXPVKRtWBc8QCjjQWk7OWSrRCjuOBA-HP9M9XT2xXyvzb-JuIqA,,,USD
Motorola,mobile,Motorola Edge 60 Pro,$599.50,599.5,599.5,4.8,2300.0,Wireless Place,34,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:111784404075133050,productid:5479418138137531046,headlineOfferDocid:1573503217996284158,imageDocid:18082388342778160307,rds:PC_10360787057128524745|PROD_PC_10360787057128524745,gpcid:10360787057128524745,mid:576462821304904296,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSQEUvNpBnaOy81WNa1OoSoQuDHoSw6i5TV3ktXbJO-kBZsI5Dq1KCMQykhlB78cjAbNoKqtdKxbieZM7YyCcoNGL7bV8oVugcojHkZj8T9d-ow3qFpVX1ETw,,,USD
Motorola,mobile,Motorola CARAMEL LATTE 8256GB,$251.18,251.18,251.18,4.2,1700.0,Connection,35,Free delivery,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=productid:11775543309586147781,headlineOfferDocid:11775543309586147781,imageDocid:11275088563685567524,rds:PC_6076741790411226558|PROD_PC_6076741790411226558,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRKdGs8-EojosRLZzZcLWKXEfeq0FDg2bpkhr2BYYwm2b4hMefN83isUuVC2lwdmzhP3XUy_15m6PQs9AOyM4H6KJ23nKCKs7Nmf5QEHT9KiI9LTa2Vn9hgAqw,,,USD
Motorola,mobile,Motorola Edge 40 Neo,$259.99,259.99,259.99,4.5,2400.0,Walmart - Lifeline786,36,Free delivery by Mon,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:10199752312628833184,productid:7578035163906831105,headlineOfferDocid:10357024718696921135,imageDocid:12009369393550011031,rds:PC_12189461407785188162|PROD_PC_12189461407785188162,gpcid:12189461407785188162,mid:576462783414164411,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQmOKpz161iwKLBjK7i9-c31IumyoPT2DE9iGvXWAWvRkxf1VJxCZAQFvnaekAFVY4-qC5t38icn-SEQzyJl9b2Sjk0Yyif,,,USD
Motorola,mobile,Motorola Moto G7 Power,$94.95,94.95,94.95,4.5,2100.0,Cell2Get,37,Free delivery,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:14339654568605356315,productid:13778010800176740482,headlineOfferDocid:844156457077113330,imageDocid:3180887683071490940,rds:PC_14453845215847658218|PROD_PC_14453845215847658218,gpcid:14453845215847658218,mid:576462374136013091,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQloVEujDZKR1QNkhmEEB2oiVJxwkLUP1S9ZT5Xq_qRzAHODrLmwcEKMnMFuPe8Z9cGej7FTkuIcoHQ1D_bhkCc22cAz6u8MO3suwY_1amk3kNiSW_c9Pws,,,USD
Motorola,mobile,motorola razr - 2024,$399.99,399.99,399.99,3.8,249.0,motorola.com,38,Free delivery,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=productid:1749446998104038755,headlineOfferDocid:1749446998104038755,imageDocid:11079671382417882898,rds:LO_1749446998104038755|PROD_LO_1749446998104038755,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSPKGCLUexmkbVqnmyJ9svGy-8ZHnFCD0MN0OT4LLiisqCfliBSgPdUN2aKUhqiBCf2r2TDNxkobkBcXL45EqwizrnnBbUq0WZEVHg_bcORVz3gtos1dwU4nA,,,USD
Motorola,mobile,Moto G Power Motorola,$43.95,43.95,43.95,3.5,707.0,Walmart - The Wireless Circle,39,Free delivery,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:12414450283312290654,productid:6533139290811977701,headlineOfferDocid:14751452909164612488,imageDocid:9536124441081688185,rds:PC_11026679200519449081|PROD_PC_11026679200519449081,gpcid:11026679200519449081,mid:576462820078097183,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRir9BXpB8B1AcDhPx4Gb0MRyOLSFeL9uOduz96RyoWjX59IWFtgkCAemqnxaXi1hF_bIemZxcQm-v9IHAlreArmlY1EveW,,,USD
Motorola,mobile,Motorola Edge 30 Neo,$172.99,172.99,172.99,4.6,869.0,ElectronicsForce.com,40,Free delivery by Tue,"https://www.google.com/search?ibp=oshop&q=Motorola&prds=catalogid:14299597226601975523,productid:1218180829922959203,headlineOfferDocid:3341845602267340932,imageDocid:4528052666939181349,rds:PC_16706953311445062639|PROD_PC_16706953311445062639,gpcid:16706953311445062639,mid:576462461857971493,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcROyAgm47kyTaqOrC4Yc5Zo4AQkaZcxoP8zQhqjsXYDxfWgu3W6PfpLqMK-Eddzlki5jNV4S53eNV0sgTn4nvxjLnjznBdDCx1dtPBkiUuEqJdbppu1EpxUSg,,,USD
Oppo,mobile,Oppo Find X9 Pro 5G Dual SIM,$989.99,989.99,989.99,4.8,906.0,Bludiode European Transactions,1,Free delivery,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:9218328707498074173,productid:7199869773649133492,headlineOfferDocid:2911743372477564290,imageDocid:4474370882710012088,rds:PC_17934193114201683408|PROD_PC_17934193114201683408,gpcid:17934193114201683408,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTfH0Uuar4NOT7hZ2ZMPBO6FSXWNZ_dDYoO2nSsguUQpCCmzMDUYX7x1PejXXIWRT9LoWmmTjDiPnpPoxcMSNClB26HIme8ef1FwH6WUogbTxs2IUdMSprxQA,,,USD
Oppo,mobile,Oppo A5,$234.00,234.0,234.0,4.8,4300.0,eBay,2,Free delivery,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:4622366324354216828,productid:14862452380232282211,headlineOfferDocid:753463071397615201,imageDocid:12811374701521831874,rds:PC_17022493137122983417|PROD_PC_17022493137122983417,gpcid:17022493137122983417,mid:576462376315084472,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR7sgAyZqain6RS-YCkyzQnmaPZnQwBfferf0RCTHW0FGEHIRfUZQ6A7odl75EvxzjJ9v3QUJD4Uz_Nv6LPNwX6MUNnwasc2Q03ukwRzeNCwVN89BJsC6pGuA,,,USD
Oppo,mobile,Oppo A40,$122.52,122.52,122.52,4.5,454.0,Mr Price,3,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:9174579875209243803,productid:642023534813306365,headlineOfferDocid:10919065579982657451,imageDocid:4920356203133897618,rds:PC_5230338539649127543|PROD_PC_5230338539649127543,gpcid:5230338539649127543,mid:576462796157124377,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTvOHQ5gizV59Nq9qIa6q8aEpy9GTuV3udItTgX7jj06LrilYCRI41HNeaHvgrGxucP4BelF1Ce4aKBLdjJgzdcu7fIM_9ymMRga3qo-VWJCVPcAPqYGg-p3A,,,USD
Oppo,mobile,Oppo Find X8 Ultra 5G,"$1,132.00",1132.0,1132.0,4.7,45.0,PDAPlaza Canada,4,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:3463150148232796173,productid:16581352374397683002,headlineOfferDocid:8751056211696743909,imageDocid:5243124378885742712,rds:PC_10787957164585113512|PROD_PC_10787957164585113512,gpcid:10787957164585113512,mid:576462823496975370,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcThPhuZOuiKW2vFknc3Q4KhYPOv4vPKVYIZ5J5l4sTrQdzhd9pQF6k9Jha82RQ6W7GbdDvFKUSmxK2KKKS1kt5Hibji8UdwLip-bifFsp0cjdH9pYjfDb0b3w,,,USD
Oppo,mobile,Oppo Find X9 5G Phone,$685.99,685.99,685.99,4.9,822.0,Bludiode European Transactions,5,Free delivery,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:15937189807951835016,productid:3871436217107643221,headlineOfferDocid:15521497533855600340,imageDocid:17737771238339384590,rds:PC_11055514017706683545|PROD_PC_11055514017706683545,gpcid:11055514017706683545,mid:576462523589399271,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRXrbmlNNhaJPnRb4DnGJK6HVo_iIBVh9sg011f5naTeVLd9-XZyPC68HAIZsPOR6cS1OK3kT0iPgqn8UbQpsi_RJZRNCatt5A9-VtEw6i0VGRnaRatdoYbrA,,,USD
Oppo,mobile,Oppo A5 Pro 5G Unlocked Smartphone 8GB RAM 256GB,$259.12,259.12,259.12,4.8,2200.0,eBay - one.stop.shoppee,6,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:7631344756048969356,productid:6953940176286315603,headlineOfferDocid:10110908710628593544,imageDocid:3784427963556410689,rds:PC_13781768416438394369|PROD_PC_13781768416438394369,gpcid:13781768416438394369,mid:576462502516407907,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQzHFpYyEAJZYk5cRIpKPWLLFD2LPDzxkjtBONDe5WJ_aMoiFGkKaIMPmQvnvAezTpXDLKSZ-knLdkbPoXqMegINwOneRec1nDFJR89aLB0kSpvQxQpbGWJlw,,,USD
Oppo,mobile,Oppo Reno 10 5G,$772.15,772.15,772.15,4.7,892.0,Sears - FastMedia,7,Free delivery,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:12506949051996155736,productid:5229040743339784783,headlineOfferDocid:17943493824011317697,imageDocid:13310512387354564033,rds:PC_10220598693089468684|PROD_PC_10220598693089468684,gpcid:10220598693089468684,mid:576462461115823279,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTtIkepjMAWQojV8HZOjPyDrGm67IY0p-V16qAQjNwutnUElMR-lxsci87Bv5gO3yc8ondfxNwlUBjAK787ZSRUok07dU7M87Se8UjS820-VVw3WU7GQBEj,,,USD
Oppo,mobile,Oppo Reno14 5G Phone,$462.90,462.9,462.9,4.8,978.0,eBay - one.stop.shoppee,8,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:1713323849004952965,productid:15694743894073613127,headlineOfferDocid:595548582594968880,imageDocid:8771603338279670872,rds:PC_4740669652361733114|PROD_PC_4740669652361733114,gpcid:4740669652361733114,mid:576462843069152218,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQngOCF55XUAhMXAYMhaSBD4ad8GXmoweuI8wh1ZRp8lHBPAv4gkthHi-O6Syo_avN1qxUYGh17vvG9W0H7wajL9uvsiQFrVZ-yvE0p-fY,,,USD
Oppo,mobile,Oppo A5x 16.9 cm Android 15 4G,$159.00,159.0,159.0,4.9,3700.0,fruugo.com,9,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:15836846558085607287,productid:2331446119587165512,headlineOfferDocid:12541165550731421990,imageDocid:12695353306356684686,rds:PC_14716644100545248708|PROD_PC_14716644100545248708,gpcid:14716644100545248708,mid:576462866790489765,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT32qSe78_ade-M8sFmJYeviHLPCCQiD8LMJSX8biZVUnQ7lPmdcBLAVdWB6JYa0_dugpSJA7IHCRBCIG5YH1dwm9nc7GsumCaE-UYtlwdxhK4LV-eqb02a,,,USD
Oppo,mobile,Oppo Reno 15 Pro Max Dual SIM Unlocked Global,$799.00,799.0,799.0,4.8,1100.0,eBay,10,Free delivery,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:14839683012257229085,productid:4285725016978820719,headlineOfferDocid:2890287562340988214,imageDocid:6258881269983195442,rds:PC_15165609738237294282|PROD_PC_15165609738237294282,gpcid:15165609738237294282,mid:576462536889293444,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSw4wt2OXGASyQRih0ZIwiLKde0xH2zN0M28FFW_TTTGORkj-Yydk0ko4Dl743ofpEhWRy21Y22v-s1Ayem3P1lDMzuoaWT3AvO9b4Sv6Cv0v3wXHUz5xk5nw,,,USD
Oppo,mobile,Oppo Reno15 5G Phone,$777.47,777.47,777.47,4.9,2100.0,Grooves-Inc.com,11,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:15932487002229962356,productid:11349959268752425417,headlineOfferDocid:14318069756773861793,imageDocid:9276015126961218150,rds:PC_14499913919177247152|PROD_PC_14499913919177247152,gpcid:14499913919177247152,mid:576462876189582346,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSrgSoO0zwTGU6iS1FLwDZqaFf6M4hYA8d9sdwAnxbj82H84iotM3CarKG5tE7kTh3nFA3Lvz6cEeNecoPbmJoj3OLtsYAF8w,,,USD
Oppo,mobile,OPPO FIND X9 Pro 12GB+512GB Titanium + 1-Year Warranty,$869.99,869.99,869.99,4.8,882.0,Bludiode European Transactions,12,Free delivery,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=productid:5428125922087183402,headlineOfferDocid:5428125922087183402,imageDocid:4474370882710012088,rds:PC_17934193114201683408|PROD_PC_17934193114201683408,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTfH0Uuar4NOT7hZ2ZMPBO6FSXWNZ_dDYoO2nSsguUQpCCmzMDUYX7x1PejXXIWRT9LoWmmTjDiPnpPoxcMSNClB26HIme8ef1FwH6WUogbTxs2IUdMSprxQA,,,USD
Oppo,mobile,Oppo F31 5G Phone,$280.39,280.39,280.39,5.0,5.0,eBay - one.stop.shoppee,13,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:558966784141821938,productid:8538627852888144280,headlineOfferDocid:10992777560352335154,imageDocid:16929756005356362989,rds:PC_2578258728722556212|PROD_PC_2578258728722556212,gpcid:2578258728722556212,mid:576462843023119524,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ0dAs-Tz70fnNDQIYb_F8msrH8VANwkrQ7Q8bWvwIGmovZoKYSTVKRdfer9Nufu_1hwcE-bYlYAh5V_bn-1qgSA1R4l01pWLA1AhDgvc8,,,USD
Oppo,mobile,Oppo Reno 5 Pro 5G 256GB Galactic Silver,$606.31,606.31,606.31,4.6,155.0,友和 Yoho,14,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:3141069630333815450,productid:15451105846153922545,headlineOfferDocid:1401123904666156663,imageDocid:1011561297658749235,rds:PC_6169907748645758628|PROD_PC_6169907748645758628,gpcid:6169907748645758628,mid:576462833044607325,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ4hPUCIbBMF7xaEFOlFs1UwcrLNaZjzAt_f2HJ6iOhKZjdoLj3yIjy1AQ58tPNHrwV2LxPBcyqCAz_M-C1ak4AVe1r1iCN6w,,,USD
Oppo,mobile,Oppo R9S 64GB 4GB RAM International Version,$82.94,82.94,82.94,4.8,161.0,eBay - phone360,15,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:9610636697263049955,productid:10060917747016967727,headlineOfferDocid:4450842604875037388,imageDocid:7258608878043351351,rds:PC_4622943325137664967|PROD_PC_4622943325137664967,gpcid:4622943325137664967,mid:576462446874077478,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSupU2K6tiqdtUQkxDhsd5eCDhA3MHdOrGVWlh7mJM5ukwey5OHAfL96eeMWwsyouej9zMZADU0G1gvC9nntv8n81zqJ3jE6EphGqPPta0,,,USD
Oppo,mobile,Oppo Reno15 FS 5G,$644.96,644.96,644.96,4.7,55.0,Grooves-Inc.com,16,,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:6764771131733733506,productid:2990006790883668816,headlineOfferDocid:4384919567408390667,imageDocid:7248595203374853864,rds:PC_12879859643909894454|PROD_PC_12879859643909894454,gpcid:12879859643909894454,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS8fVcOX0i4zNlARpUovArA2MNk08MrzvEAVTmIyIeDAjswy8RXLzKyP5MobfqJxhLRLrbiDBVn17APbztgk7tmGLMu-9EeqQ,,,USD
Oppo,mobile,OPPO FIND X9 12GB+256GB Red + 1-Year Warranty,$685.99,685.99,685.99,4.9,822.0,Bludiode European Transactions,17,Free delivery,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=productid:1889545246792662746,headlineOfferDocid:1889545246792662746,imageDocid:17760207503145172990,rds:PC_11055514017706683545|PROD_PC_11055514017706683545,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTUGToWhrd_vQcuc3ig1oGJxoD17s16SWannz6fEGifCi2kIzIooVXPG3rU_e2-gg9rLRRy1E_4ZRn4O-w_G_4ryFTgGymEB5azl9BsHNgp0sWSw7MWMpla,,,USD
Oppo,mobile,Oppo Find X8 Pro 5G Premium Edition Phone,$283.00,283.0,283.0,4.9,284.0,eBay - 5gsmartphonestore,18,Free delivery,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:6932524683402964378,productid:9078560266224401576,headlineOfferDocid:10500346128985273695,imageDocid:546145665383605893,rds:PC_3278886869862978887|PROD_PC_3278886869862978887,gpcid:3278886869862978887,mid:576462555532620275,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTW3YonNBTpyVA8tikcth8yvQnuLGmKyFSAblLKpqt6hlCRIm6_xZ1ng_OCfkKjrObEGEMfQ3GkHHRtJejOPAR2R3KMWqZePmWkJ_Hl32vh1O3tHM4sLYRN,,,USD
Oppo,mobile,Oppo F29 Pro 5g,$340.32,340.32,340.32,4.4,11.0,eBay,19,Free delivery,"https://www.google.com/search?ibp=oshop&q=Oppo&prds=catalogid:5656549858126596792,productid:9489755639720412707,headlineOfferDocid:2770839269621834438,imageDocid:5611326344538598646,rds:PC_11862035825091832885|PROD_PC_11862035825091832885,gpcid:11862035825091832885,mid:576462516962479457,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQvXYJqydLNfF1IdL5V2CPyBi7un2R3LLdzaR3RJO_zIJ-Gn5DdRDbQWdoi5_GXah6CF6jSrzWFZX8BmONkLf4fsZjOON4q613Z-5a5cgxAPbqO5q1vZIZf,,,USD
